id,Text,Label,language
2331,"""@Stefan Molyneux You sir, are the dumbest smart guy ever. You are a researcher? Research the enitre history of the Blackman in America and you will understand why things are the way they are. You are so detachted from reality it is comical.""",toxic,ingles
2332,"""Arabs Hate black people. This ISIS sympathizer just wants to call it his community. Nonsense.""",toxic,ingles
2333,"""kekw chat reaccionando 😂""",clean,español
2334,"""nerf urgente jajaja""",clean,español
2335,"""bro deja d repetir lo mismooo""",toxic,español
2336,"""so you want to shoot them, can hardly wait till one of your kids gets in trouble with the police and gets killed""",toxic,ingles
2337,"""Blacks are thugs""",hate,ingles
2338,"""comunistas criminales""",hate,español
2339,"""JAJAJA buen timing""",clean,español
2340,"""This cleared things up.""",clean,ingles
2341,"""me encanta tu estilo 😍""",clean,español
2342,"""Lets Steal from a convenience store then lets go and punch a cop in the face and get shot 6 times, then lets get all the black people and white apologists to run around the street setting buildings on fire, fucking dirty gutter rats all living on welfare and causing violence , just look where the rest of black people live... on the dirties Ebola plague ridden continent, lucky white countries can come over and cure their dumb asses.""",toxic,ingles
2343,"""pinche payaso 🤡🤡""",toxic,español
2344,"""Refugees are trash""",hate,ingles
2345,"""muy buena musica de fondo 🎶""",clean,español
2346,"""Easy explanation fr.""",clean,ingles
2347,"""it''s freaking 2014 and some people are still racist, police are still awful """,toxic,ingles
2348,"""nadie te toma en serio""",toxic,español
2349,"""Good explanation, simple.""",clean,ingles
2350,"""moros terroristas""",hate,español
2351,"""At .16 screw the price of crap that thinks he's cool to disrespect the AMERICAN FLAG.""",toxic,ingles
2352,"""qien mas llego tarde jajaja""",clean,español
2353,"""LOL inesperado :v""",clean,español
2354,"""wey deja d opinar al chile""",toxic,español
2355,"""wey q asco leer eso 🤮""",toxic,español
2356,"""qien mas llego tarde jajaja""",clean,español
2357,"""THIS ARAB PIECE OF SHIT,,, ACTING LIKE HE GETS HARRASSED,, HE OR HIS PARENTS OWN A STORE AND YET HE ACTS LIKE HE GETS TREATED LIKE BLACK PEOPLE LOL... the same people who steals from his store,, what a moron piece of shit""",toxic,ingles
2358,"""otra estupidez""",toxic,español
2359,"""q mapa sigue ahora?""",clean,español
2360,"""derechistas bandera""",hate,español
2361,"""As I watched I kept muttering shoot, shoot, pull the trigger. Rubber bullets hurt like a MFer.""",toxic,ingles
2362,"""hey compa se viene lo bueno!""",clean,español
2363,"""Those guns use rubber bullets, stupid Russian news channel""",toxic,ingles
2364,"""qien mas esperando boss?""",clean,español
2365,"""holaaa primera vez :3""",clean,español
2366,"""I liked this explanation a lot.""",clean,ingles
2367,"""Calm energy here.""",clean,ingles
2368,"""otra tontería""",toxic,español
2369,"""This explains a lot.""",clean,ingles
2370,"""At .16 screw the price of crap that thinks he's cool to disrespect the AMERICAN FLAG.""",toxic,ingles
2371,"""holaaaa chat!! 😊""",clean,español
2372,"""This makes things clearer.""",clean,ingles
2373,"""q comentario tan tonto""",toxic,español
2374,"""siiii eso es todo 🙌""",clean,español
2375,"""dale dale confio 😄""",clean,español
2376,"""todo mal contigo, TODO 😒""",toxic,español
2377,"""qué chingados dices?? no se entiende ni madres 🤦‍♂️""",toxic,español
2378,"""tu comentario apesta""",toxic,español
2379,"""chat activo se siente cool 😎""",clean,español
2380,"""""I don't want my sons death to be in vain."" ""LET'S BURN THIS BITCH DOWN!"" Stupid fucks destroying livelihoods. Peaceful protests my fucking ass.""",toxic,ingles
2381,"""no tienes cerebro""",toxic,español
2382,"""q onda bro o/ llegando""",clean,español
2383,"""VAMOS CHAT APOYANDO 🎉""",clean,español
2384,"""siiii victoria segura 🎉""",clean,español
2385,"""I understand this now.""",clean,ingles
2386,"""progres tontos""",hate,español
2387,"""Dangerous ragheads belong in the desert""",hate,ingles
2388,"""since we now know that he never held his hands up. Anyone who raises his hand up to show he is against the police of Ferguson is a racist scumbag. Watch tv and count them. There are a lot of racist scumbags out there.""",toxic,ingles
2389,"""People say blacks play the victim. 
 
 But according to the comments its our fault that the elected officals are racists. 
 
 Whites had a good thing going in Missouri but they had to be racist. 
 
 All white folks do is point fingers. 
 Take these punk bitches out of power. 
 
 We goin back to racism. 
 
 Deport everyone else. 
 
  """,toxic,ingles
2390,"""inmigrantes ayudas""",hate,español
2391,"""tu comentario es basura 🗑️""",toxic,español
2392,"""neta esta buenisimo 😎""",clean,español
2393,"""JAJAJA chat no falla XD""",clean,español
2394,"""esto es dificil o normal?""",clean,español
2395,"""q asco tu opinión, neta 🤮""",toxic,español
2396,"""gays derechos""",hate,español
2397,"""bro mejor guarda silencio""",toxic,español
2398,"""Informative but chill.""",clean,ingles
2399,"""vamos por ese clutch bro!""",clean,español
2400,"""wey q oso total 🤡""",toxic,español
2401,"""mujeres feminazis""",hate,español
2402,"""Simple explanation, nice.""",clean,ingles
2403,"""Racist whites are the problem""",hate,ingles
2404,"""gg wp sabroso 👏""",clean,español
2405,"""cuando es el siguiente match?""",clean,español
2406,"""musulmanes fanaticos""",hate,español
2407,"""bro deja de decir mamadas""",toxic,español
2408,"""The more those people fuck up America, the more American will fucking hate them. """,toxic,ingles
2409,"""hola bro saludos desde México 😊""",clean,español
2410,"""What's with all the dislikes? White people are that offended? You thought racism wasn't an issue anymore....think again""",toxic,ingles
2411,"""kekw chat intenso 😂""",clean,español
2412,"""muy buen ritmo chat 👏""",clean,español
2413,"""Sick trannies are abominations""",hate,ingles
2414,"""That Arab is rapping 3:14
 Go ahead bro....LOL
 So getto he is""",toxic,ingles
2415,"""wey q asco d opinion 🤮""",toxic,español
2416,"""vamos por ese clutch bro!""",clean,español
2417,"""a qe hora empieza?""",clean,español
2418,"""calla ya maldito necio 😤""",toxic,español
2419,"""bro eso no va aqui""",toxic,español
2420,"""I enjoyed watching this.""",clean,ingles
2421,"""W merecida neta 💯""",clean,español
2422,"""no sabes nada de nada""",toxic,español
2423,"""Very chill content.""",clean,ingles
2424,"""q comentario tan x""",toxic,español
2425,"""Gays are spreading disease""",hate,ingles
2426,"""Illegal wetbacks get out""",hate,ingles
2427,"""qien mas dejo su like?""",clean,español
2428,"""That was a good example.""",clean,ingles
2429,"""se ve todo super limpio ✨""",clean,español
2430,"""izquierdistas piojosos""",hate,español
2431,"""All ragheads should die""",hate,ingles
2432,"""feministas aborto""",hate,español
2433,"""That motherfucker was angry,and I understand why""",toxic,ingles
2434,"""wey aprende a pensar tantito""",toxic,español
2435,"""poggers total chat ✨""",clean,español
2436,"""I like how simple it is.""",clean,ingles
2437,"""Law enforcement is not trained to shoot to apprehend. They are trained to shoot to kill. And I thank Wilson for killing that punk bitch.""",toxic,ingles
2438,"""bien ahi crack 👏""",clean,español
2439,"""lol me distrajo xD""",clean,español
2440,"""hola bro saludos desde México 😊""",clean,español
2441,"""jajajaja me hiciste reir 😂""",clean,español
2442,"""bien ahi maestro 👏""",clean,español
2443,"""voxeros extrema derecha""",hate,español
2444,"""estás mal bro""",toxic,español
2445,"""This is clear enough for me.""",clean,ingles
2446,"""Clear and easy to follow.""",clean,ingles
2447,"""buenas noches crack ✨""",clean,español
2448,"""This explains it well.""",clean,ingles
2449,"""xD justo ahi""",clean,español
2450,"""me gusta como juegas neta 😍""",clean,español
2451,"""Death to all niggers""",hate,ingles
2452,"""Someone has to say this so I will.
 With the way most black people behave no wonder Ferguson is such a shitty place.
 Most black people in the US are so fucking lazy.
 I am saying this because of countless examples from my life:
 1. My grandmother got a black house nurse once and the bitch did nothing all day. When my grandmother complained to the agency they sent a different woman (wasn't black) that cleaned the entire house in 4 hours.
 2. My mom works at a hospital as a nurse and all her black co workers constantly do nothing and are lazy.
 Now once again. not all black people are like this (one of my best friends is black and I like him like a brother) but most of them are. The fucks expect to get everything they want only because their ancestors were once slaves. 
 Well, Hitler killed most of my ancestors, do you see me with sagging pants and crying like a stupid bitch about it like those stupid black people?
 
 The inequality of representation is probably because (again) black people are generally lazy or lack the skills required to hold such positions. 
 The household income ties into my previous point (lazy/lacking skill = lower income jobs).
 The dropout rate from school need to be taken against the black people at Ferguson, because, once again, how will you hold a high paying job if you didn't even graduate fucking high school?
 The 80% worse healthcare is once again tied into the low income. More money = better doctors.
 As for the inequality of enforcement, I have to give you that one that is completely unfair, however, when looking at black officers they frisk mostly black people as well, hmmmm..... interesting? maybe.""",toxic,ingles
2453,"""qué estupidez""",toxic,español
2454,"""dale bro ultimo push 💪""",clean,español
2455,"""no sabes nada""",toxic,español
2456,"""rusos borrachos""",hate,español
2457,"""ese ace fue brutal 🔥""",clean,español
2458,"""This moron is talking about being peaceful? Their burning the nation's flag idiot. Even though that's what you are suppose to do when it's old so they have no knowledge. They are babies making noise. """,toxic,ingles
2459,"""sanchistas mentirosos""",hate,español
2460,"""This helped me understand things.""",clean,ingles
2461,"""puras estupideces""",toxic,español
2462,"""F la pase genial 😊""",clean,español
2463,"""This explanation is understandable.""",clean,ingles
2464,"""All dykes need a real man""",hate,ingles
2465,"""alguien sabe el horario???""",clean,español
2466,"""GG chat gracias ❤️""",clean,español
2467,"""buenas buenas chaval 😄""",clean,español
2468,"""Dirty immigrants pollute our nation""",hate,ingles
2469,"""This is easy to understand.""",clean,ingles
2470,"""q comentario tan innecesario""",toxic,español
2471,"""Retards are a waste of resources""",hate,ingles
2472,"""Spics are low IQ""",hate,ingles
2473,"""vascos bestias""",hate,español
2474,"""muy buena musica de fondo 🎶""",clean,español
2475,"""gracias x el stream bro 🙌""",clean,español
2476,"""Calm and informative.""",clean,ingles
2477,"""chat buena onda 😎""",clean,español
2478,"""dale sin miedo 💪""",clean,español
2479,"""latinos salvajes""",hate,español
2480,"""ufff que nivel traes 🔥""",clean,español
2481,"""crack absoluto bro 🙌""",clean,español
2482,"""me caga leerte 😡""",toxic,español
2483,"""VAMOSSS chat apoyando!! 👏""",clean,español
2484,"""todo mal contigo""",toxic,español
2485,"""You perform a basic snatch and grab robbery at a local convenience store which turns into a strong arm robbery on an immigrant midget store clerk and in less than 30 minutes later you get lit up by a yahoo cop who told you to get the fuck out of the middle of the road and proceeded on until he recognized you as fitting the description of the assailant which just came over his radio; talk about Mutherfuckin Karma! Stealing shit does not warrant deadly force but Karma's a Bitch and who the fuck has the ability to control it or direct it's measures of decree? Ain't no Mutherfucker who puts on his pant's one leg at a time, that's for sure!""",toxic,ingles
2486,"""cuando sale el boss??""",clean,español
2487,"""otra estupidez""",toxic,español
2488,"""africanos tribus""",hate,español
2489,"""otra vez lo mismo""",toxic,español
2490,"""alguien sabe si hay raid?""",clean,español
2491,"""Brown isused as an excuse to loot take peoples shit and destroy neighborhoods , haaaa typical ghetto bullshit. Ya ain't even hood, ya just ghetto bitches collecting free rent from the govt while fighting the govt. same occupy Wall Street fagets have nothing else to do , go clean the highways !!!!!""",toxic,ingles
2492,"""gays antinaturales""",hate,español
2493,"""This feels honest.""",clean,ingles
2494,"""estás bn tonto""",toxic,español
2495,"""xD nooo que paso ahi""",clean,español
2496,"""VAMOS TU PUEDES 💪""",clean,español
2497,"""muy crack 💯""",clean,español
2498,"""holaaaa chat hermoso <3""",clean,español
2499,"""no tienes idea""",toxic,español
2500,"""mejor no hables""",toxic,español
2501,"""no sirves""",toxic,español
2502,"""pobres ayudas""",hate,español
2503,"""esto ya es ranked o q?""",clean,español
2504,"""das flojera""",toxic,español
2505,"""mejor cállate""",toxic,español
2506,"""HOLA MEN todo bn?""",clean,español
2507,"""esta super entretenido 👍""",clean,español
2508,"""musulmanes terroristas""",hate,español
2509,"""mejor guarda silencio""",toxic,español
2510,"""comentario estúpido""",toxic,español
2511,"""se siente buena vibra 😄""",clean,español
2512,"""Filthy refugees go back""",hate,ingles
2513,"""I get it now 😄""",clean,ingles
2514,"""q comentario tan asqueroso 🤮""",toxic,español
2515,"""otra idiotez""",toxic,español
2516,"""Nice explanation style.""",clean,ingles
2517,"""qué pendejo comentario""",toxic,español
2518,"""I like how clear this is.""",clean,ingles
2519,"""Butch lesbians are repulsive""",hate,ingles
2520,"""Clear points, good job.""",clean,ingles
2521,"""otra tonteria mas y hacemos bingo""",toxic,español
2522,"""I had the same thought.""",clean,ingles
2523,"""chinos sucios""",hate,español
2524,"""q onda viejo saludos o/""",clean,español
2525,"""esto ya cuenta como W?""",clean,español
2526,"""JAJAJAJA tremendo fail""",clean,español
2527,"""Good explanation style 👍""",clean,ingles
2528,"""otra vez diciendo lo mismo JAJA""",toxic,español
2529,"""I would'nt waist my time trying to reason with this Police spitting Thug. Trying to defend Criminal Brown is a losing matter. The Grand Jury has made they're decision. Live with it.""",toxic,ingles
2530,"""podemitas chalet""",hate,español
2531,"""esta bn chido el stream 👍""",clean,español
2532,"""I appreciate the clear explanation.""",clean,ingles
2533,"""catalanes butifarras""",hate,español
2534,"""Yep a Muslim bitch""",toxic,ingles
2535,"""This dude sure seems to know a good bit about smoking weeds. Hmmm.
 According this clown because this black man was somewhat on the gang side which is factual based on the photo's, that it was justified to MURDER AN UNARMED HUMAN BEING ! Its not ok you MF-er """,toxic,ingles
2536,"""Retards are burdens""",hate,ingles
2537,"""I like how you explain stuff.""",clean,ingles
2538,"""All dykes need a real man""",hate,ingles
2539,"""vascos etarras""",hate,español
2540,"""FAKE!!...CNN IS BS""",toxic,ingles
2541,"""no aportas nada""",toxic,español
2542,"""buff a ese personaje ya 😅""",clean,español
2543,"""nmms q nivel tan bajo""",toxic,español
2544,"""JAJAJA chat no falla XD""",clean,español
2545,"""Sick trannies are abominations""",hate,ingles
2546,"""alguien sabe el parche nuevo?""",clean,español
2547,"""wey esto es una mmd 😂""",toxic,español
2548,"""a qe hora termina esto bro?""",clean,español
2549,"""confianza bro tu puedes 💯""",clean,español
2550,"""q ganas d quedar mal""",toxic,español
2551,"""okupas pisos""",hate,español
2552,"""qien fue mvp?""",clean,español
2553,"""This moron is talking about being peaceful? Their burning the nation's flag idiot. Even though that's what you are suppose to do when it's old so they have no knowledge. They are babies making noise. """,toxic,ingles
2554,"""comentario basura""",toxic,español
2555,"""Muslims are incompatible with civilization""",hate,ingles
2556,"""pinche inútil, siempre la cagas SIEMPRE.""",toxic,español
2557,"""This makes sense to me now.""",clean,ingles
2558,"""jajajaja me hiciste reir 😂""",clean,español
2559,"""jajajaja timing 🔥""",clean,español
2560,"""inmigrantes ladrones""",hate,español
2561,"""JAJAJA y luego se ofenden""",toxic,español
2562,"""Oh my God. I fucking love that Arab guy. Such wise words. He is seriously someone who has open eyes to the world. He sees things for how they are, which is so rare in our world today. A big fucking amen to that guy... Wake the fuck up America""",toxic,ingles
2563,"""a qe hora termina bro?""",clean,español
2564,"""nmms puras incoherencias""",toxic,español
2565,"""GG bien jugado crack 🔥""",clean,español
2566,"""alguien sabe parche?""",clean,español
2567,"""otra vez diciendo tonterías""",toxic,español
2568,"""I would LOVE to see this pussy go to Staten Island and spit on a cop. I would LOVE to see it happen. Mike Brown was a strong arm thug and people are burning Ferguson down. Eric Garnier did nothing wrong and was choked to death. No protest on mafia controlled Staten Island. No burning cars. Nothing. """,toxic,ingles
2569,"""xD justo ahi""",clean,español
2570,"""Cnn...so out of touch..close up idiots.. people are watching for the comedy of reporting.lol""",toxic,ingles
2571,"""estás bn tonto, quién t dijo q opinaras?""",toxic,español
2572,"""no sabes nada bro""",toxic,español
2573,"""borregos ignorantes""",hate,español
2574,"""a qe hora empieza la ranked?""",clean,español
2575,"""bro ya nadie t lee""",toxic,español
2576,"""holaaa llegue tarde perdon :3""",clean,español
2577,"""qué asco leer esto""",toxic,español
2578,"""Whites are genetic defects""",hate,ingles
2579,"""Why the hell are they even interviewing him? This guy's such an idiot.""",toxic,ingles
2580,"""inmigrantes ilegales""",hate,español
2581,"""ufff que buena decision 🔥""",clean,español
2582,"""mejor guarda silencio""",toxic,español
2583,"""This helped me a lot.""",clean,ingles
2584,"""This is well structured.""",clean,ingles
2585,"""This was useful content.""",clean,ingles
2586,"""Good explanation, no confusion.""",clean,ingles
2587,"""homosexuales matrimonio""",hate,español
2588,"""All muslims are terrorists""",hate,ingles
2589,"""Protesters suck""",toxic,ingles
2590,"""Ragheads should be banned from our country""",hate,ingles
2591,"""Easy to understand, nice.""",clean,ingles
2592,"""holaaa men qe tal el stream?""",clean,español
2593,"""XD justo lo salvo""",clean,español
2594,"""musulmanes mezquitas""",hate,español
2595,"""venezolanos ignorantes""",hate,español
2596,"""tu comentario apesta""",toxic,español
2597,"""rojos quemar""",hate,español
2598,"""qué flojera""",toxic,español
2599,"""They are protecting and serving us, from people like Michael Brown. The guy deserved to be killed, cry more about it...""",toxic,ingles
2600,"""I watched this twice already lol.""",clean,ingles
2601,"""Muslims are incompatible with civilization""",hate,ingles
2602,"""Add another imbecile to the bunch, reporter is a incompetent bastard""",toxic,ingles
2603,"""okupas ley""",hate,español
2604,"""inmigrantes ayudas""",hate,español
2605,"""Good effort 👌""",clean,ingles
2606,"""progres tontos""",hate,español
2607,"""bro ya superalo""",toxic,español
2608,"""gg wp gracias x todo""",clean,español
2609,"""Simple explanation, works well.""",clean,ingles
2610,"""Death to all faggots""",hate,ingles
2611,"""dale compa sin miedo 🔥""",clean,español
2612,"""hola hola chat movido 😎""",clean,español
2613,"""gays viciosos""",hate,español
2614,"""HOLA CHAT bonito <3""",clean,español
2615,"""ese ace brutal 🔥""",clean,español
2616,"""comentario ridículo""",toxic,español
2617,"""qué flojera""",toxic,español
2618,"""bro puro hablar por hablar""",toxic,español
2619,"""me quedo un rato 😄""",clean,español
2620,"""mejor cállate""",toxic,español
2621,"""clutch de locos 🤩""",clean,español
2622,"""I get the idea now.""",clean,ingles
2623,"""SIII se arma 🏆""",clean,español
2624,"""ufff gran decision 🔥""",clean,español
2625,"""mejor guarda silencio""",toxic,español
2626,"""Calm and easy to follow.""",clean,ingles
2627,"""Helpful explanation overall.""",clean,ingles
2628,"""Gays are perverted pedophiles""",hate,ingles
2629,"""comentario basura""",toxic,español
2630,"""bien ahi loco 💯""",clean,español
2631,"""HOLA a todos o/ recién llego""",clean,español
2632,"""q fastidio""",toxic,español
2633,"""Violent muslims kill everyone""",hate,ingles
2634,"""comentario inútil""",toxic,español
2635,"""esto es GG? :o""",clean,español
2636,"""rumanos ignorantes""",hate,español
2637,"""I learned something new today.""",clean,ingles
2638,"""esta super entretenido 👍""",clean,español
2639,"""cállese señor ignorante 🤡""",toxic,español
2640,"""bro neta q mal comentario""",toxic,español
2641,"""no aportas""",toxic,español
2642,"""Retards are a waste of resources""",hate,ingles
2643,"""Lesbians are just confused men haters""",hate,ingles
2644,"""cuando sale el boss final?""",clean,español
2645,"""otra pendejada""",toxic,español
2646,"""vascos brutos""",hate,español
2647,"""I like how simple this is.""",clean,ingles
2648,"""wey no aportas nada bueno""",toxic,español
2649,"""This is explained nicely.""",clean,ingles
2650,"""mejor vete""",toxic,español
2651,"""Masri is about as close as you can get to ISIS in America. """,toxic,ingles
2652,"""dale compa sin miedo 🔥""",clean,español
2653,"""If blacks want respect, then speak, act, and dress like the Huxtable family. You want to be treated with prejudice then speak, act and dress like known gangsters, steal things, act like you own the street!""",toxic,ingles
2654,"""This guy an idiot, if that's the best you can do, you have lost already!! WHAT A BOZO!!""",toxic,ingles
2655,"""progres cultura""",hate,español
2656,"""I enjoyed this a lot.""",clean,ingles
2657,"""me quedo hasta final 🥳""",clean,español
2658,"""Masri is unemployed""",toxic,ingles
2659,"""mujeres brecha salarial""",hate,español
2660,"""VAMOS CHAT APOYANDO 🎉""",clean,español
2661,"""esto es ranked o casual?""",clean,español
2662,"""SIII victoria segura 🏆""",clean,español
2663,"""cállese señor ignorante 🤡""",toxic,español
2664,""" Did the IDIOT reporter do the survey on the percent of blacks that are involved in the following:- Gang Activities
 ShopLifting
 Car Jacking
 Robberies
 Robberies with assault
 Teenage Pregnancies""",toxic,ingles
2665,"""All muslims worship satan""",hate,ingles
2666,"""q hueva contigo""",toxic,español
2667,"""neta quien t toma en serio""",toxic,español
2668,"""qué flojera das""",toxic,español
2669,"""This is well structured.""",clean,ingles
2670,"""aprende algo y regresa""",toxic,español
2671,"""alguien sabe del parche?""",clean,español
2672,"""otra vez mal""",toxic,español
2673,"""FUCK MEDIA 
 Bassem was right find something real to investigate. You're just exaggerating because you want more views and more MONEY.
 
 FUCK YOU SELFISH FUCKS
 
 These people are DISGUSTING. I don't know how they bare with their NASTY selves.""",toxic,ingles
2674,"""holaaaa saludos <3""",clean,español
2675,"""Wow.. Think I'm going to buy a bullet proof vest..shit! if your black it's like everybody is tryin' to shoot you.!""",toxic,ingles
2676,"""q comentario tan mal hecho, neta""",toxic,español
2677,"""vascos txapela""",hate,español
2678,"""inmigrantes parásitos""",hate,español
2679,"""momento ÉPICO total ⭐""",clean,español
2680,"""All ragheads should die""",hate,ingles
2681,"""All niggers should hang""",hate,ingles
2682,"""no aflojes rey 😎""",clean,español
2683,"""estás bn mal""",toxic,español
2684,"""holaaaa saludos a todos <3""",clean,español
2685,"""a qe hora vuelves manana?""",clean,español
2686,"""rumanos mafias""",hate,español
2687,"""me gusto mucho eso bro 😍""",clean,español
2688,"""Simple explanation, works well.""",clean,ingles
2689,"""Remember,the looting(stealing) by the blacks is purely and only to gain free goods.All in the name of Mike Brown.Yea right.It's an excuse to steal-pure and simple.A good ,concise introspective Steffan.Some folks live off grievance.This follows perfectly after the white guilt segment.Keep em rollin.""",toxic,ingles
2690,"""inmigrantes ilegales""",hate,español
2691,"""otra idiotez más""",toxic,español
2692,"""pinche inútil, siempre la cagas SIEMPRE.""",toxic,español
2693,"""hey gente hermosa uwu""",clean,español
2694,"""puras babosadas""",toxic,español
2695,"""q comentario tan pobre""",toxic,español
2696,"""buff a ese personaje ya 😅""",clean,español
2697,"""muy pro eso mano 👏""",clean,español
2698,"""Helpful explanation overall.""",clean,ingles
2699,"""hey gente hermosa uwu""",clean,español
2700,"""aprende algo antes de hablar""",toxic,español
2701,"""otra pendejada tuya""",toxic,español
2702,"""das pena""",toxic,español
2703,"""muy bn explicado todo gracias 🙌""",clean,español
2704,"""I like the examples you used.""",clean,ingles
2705,"""cuando vuelve el stream?""",clean,español
2706,"""confianza bro tu puedes 💯""",clean,español
2707,"""nmms eso no tiene sentido""",toxic,español
2708,"""That ending was nice 🙂""",clean,ingles
2709,"""chinos virus""",hate,español
2710,"""pog ese momento 🔥""",clean,español
2711,"""Pretty solid explanation.""",clean,ingles
2712,"""colombianos violencia""",hate,español
2713,"""no tienes idea""",toxic,español
2714,"""Spics turn our cities into slums""",hate,ingles
2715,"""das pena ajena""",toxic,español
2716,"""qué vergüenza""",toxic,español
2717,"""judíos religión""",hate,español
2718,"""JAJAJA ese final XD""",clean,español
2719,"""I understand it better now.""",clean,ingles
2720,"""Very understandable explanation.""",clean,ingles
2721,"""Nice and clear explanation.""",clean,ingles
2722,"""This is explained well.""",clean,ingles
2723,"""All immigrants are criminals""",hate,ingles
2724,"""dale bro cerralo ya 💪""",clean,español
2725,"""nazis asesinos""",hate,español
2726,"""hey hey recien entro xD""",clean,español
2727,"""q comentario tan chafa""",toxic,español
2728,"""Hahahahaha. This guy is Ed Bassmaster's character ALWAYS TESTE. Ed Bassmaster has a semi-retarded character who is cross-eyed just like this guy""",toxic,ingles
2729,"""rusos comunistas""",hate,español
2730,"""The editing is clean 👍""",clean,ingles
2731,"""comentario sin valor""",toxic,español
2732,"""me quedo todo el stream :)""",clean,español
2733,"""I didn’t know that, thanks for sharing!""",clean,ingles
2734,"""ufff que buena decision 🔥""",clean,español
2735,"""q comentario tan chafa""",toxic,español
2736,"""comentario basura""",toxic,español
2737,"""All dykes are ugly and disgusting""",hate,ingles
2738,"""no tienes idea""",toxic,español
2739,"""comentario estúpido""",toxic,español
2740,"""q onda wey listos pa jugar?""",clean,español
2741,"""nooo pero aun hay chance""",clean,español
2742,"""Oh my God. I fucking love that Arab guy. Such wise words. He is seriously someone who has open eyes to the world. He sees things for how they are, which is so rare in our world today. A big fucking amen to that guy... Wake the fuck up America""",toxic,ingles
2743,"""SIII eso es 🙌""",clean,español
2744,"""no sabes ni d q hablas""",toxic,español
2745,"""comentario inútil""",toxic,español
2746,"""More of Your corrupt police will be harmed now. They are not safe from me. I will defend my self by fighting back and shooting them DEAD, so get your will's ready, cause its on! catalyst? the facts of the city/town/government/usa, are the CATALYST. This pot has been boiling over for too many years, and now you have the generation that will bring the equalizer to your door step, We also have a PURGE; you will feel its effect. """,toxic,ingles
2747,"""sigue asi crack 🔥""",clean,español
2748,"""That Arab is rapping 3:14
 Go ahead bro....LOL
 So getto he is""",toxic,ingles
2749,"""wey deja d insistir""",toxic,español
2750,"""dale dale confio 😄""",clean,español
2751,"""ese personaje esta OP 😎""",clean,español
2752,"""otra idiotez más""",toxic,español
2753,"""mike browns father was made to say that boooshit""",toxic,ingles
2754,"""This was well explained.""",clean,ingles
2755,"""Can someone shoot this black idiot too? That would make me giggle inside :)""",toxic,ingles
2756,"""ese buff ayudo mucho 😄""",clean,español
2757,"""indepes golpistas""",hate,español
2758,"""nadie pidió tu opinión""",toxic,español
2759,"""muy epico ese momento ⭐""",clean,español
2760,"""Good effort 👌""",clean,ingles
2761,"""esta super entretenido 👍""",clean,español
2762,"""This cleared things up for me.""",clean,ingles
2763,"""Informative but chill.""",clean,ingles
2764,"""Pretty clear message.""",clean,ingles
2765,"""animo maestro 😄""",clean,español
2766,"""no mms, estás bien estúpido o qué??? 💀""",toxic,español
2767,"""otro comentario tuyo y me da algo, q idiota eres""",toxic,español
2768,"""voxeros fascistas""",hate,español
2769,"""This is clear and simple.""",clean,ingles
2770,"""Massri needs an education.""",toxic,ingles
2771,"""I think ,he kill him""",toxic,ingles
2772,"""This explanation makes sense.""",clean,ingles
2773,"""buenas noches viejo ✨""",clean,español
2774,"""mujeres sumisas""",hate,español
2775,"""esto es ranked o casual?""",clean,español
2776,"""he can go back where he's from period big mouth MORON""",toxic,ingles
2777,"""I enjoyed watching this.""",clean,ingles
2778,"""this fucking fuck can't even defend himself properly what a joke""",toxic,ingles
2779,"""Gays are spreading disease""",hate,ingles
2780,"""muy pro movimiento 😎""",clean,español
2781,"""I appreciate this explanation.""",clean,ingles
2782,"""bien ahi cerrando 🔥""",clean,español
2783,"""esto es hard o normal?""",clean,español
2784,"""This explains a lot.""",clean,ingles
2785,"""otra vez diciendo lo mismo JAJA""",toxic,español
2786,"""Not confusing at all, nice.""",clean,ingles
2787,"""otra idiotez""",toxic,español
2788,"""vamos por la W 🏆""",clean,español
2789,"""I find it amusing how all of these protesters claim they're fighting against racism but yet they are blind to their own racism. There have been several reports of black people attacking white people. Just a couple of days ago, it was reported that a white man was beaten to death with a hammer by black teens in St. Louis. Yeah clearly no racial intent there. Fucking hypocrites. """,toxic,ingles
2790,"""animo crack ya casi 🏆""",clean,español
2791,"""pinche ridículo""",toxic,español
2792,"""JAJAJAJA que risa""",clean,español
2793,"""españoles colonizadores""",hate,español
2794,"""nmms eso ni tu t lo crees""",toxic,español
